Category_Technology,Category_Office Supplies,Category_Furniture,City,Sales
0,1,0,charlotte,818.266350000037
1,0,0,san antonio,1047.5311640110326
1,0,0,san diego,943.9130444363764
0,0,1,san jose,1011.2111304396204
0,1,0,san francisco,783.0899704456804
1,0,0,san diego,896.5839241261767
1,0,0,fort worth,950.8270328760428
0,0,1,jacksonville,862.7881214175416
0,0,1,san diego,822.2362250653595
0,1,0,san francisco,830.6458742249353
0,0,1,jacksonville,906.5442309306576
1,0,0,austin,890.6063783420701
0,0,1,denver,832.2329165905343
0,0,1,columbus,761.9137611712182
0,1,0,seattle,857.8377662154476
0,1,0,fort worth,776.5349215960769
1,0,0,houston,882.4830579438104
1,0,0,indianapolis,853.1278032310012
1,0,0,denver,769.9198785388338
0,0,1,dallas,805.9283919885823
0,1,0,san antonio,862.4919761986222
1,0,0,new york,980.681439125926
0,1,0,san antonio,830.1145044944338
0,0,1,san antonio,831.6823711093907
1,0,0,washington,895.7851389133716
1,0,0,san antonio,957.994736714292
1,0,0,san diego,926.6376869037534
1,0,0,charlotte,974.560710366606
0,0,1,chicago,832.6804129160162
0,0,1,fort worth,817.1775188715999
1,0,0,san jose,982.8890481585324
0,0,1,seattle,939.3781626036952
1,0,0,san antonio,814.334846719748
1,0,0,phoenix,947.0772152790558
0,1,0,san antonio,769.3822936587839
1,0,0,indianapolis,923.0401530283116
0,1,0,houston,743.955891517281
0,0,1,charlotte,948.985238776699
0,1,0,denver,830.3653388912934
0,0,1,san jose,863.94951971935
1,0,0,chicago,845.6241181058426
0,1,0,chicago,838.2041184939297
1,0,0,indianapolis,807.9468609329781
1,0,0,san jose,943.3109824758816
1,0,0,indianapolis,783.9822250178795
1,0,0,indianapolis,932.168167503678
0,0,1,houston,771.9376718209613
0,1,0,philadelphia,890.5580233523558
1,0,0,jacksonville,927.799016212198
1,0,0,washington,828.8381564791953
0,0,1,indianapolis,718.7999959151578
1,0,0,indianapolis,853.0267951327618
0,1,0,san jose,856.2086118377135
1,0,0,san antonio,912.9748260701311
0,0,1,charlotte,918.2508503852818
1,0,0,fort worth,840.0613578833411
1,0,0,chicago,845.123134907634
0,0,1,los angeles,867.8851764407393
1,0,0,charlotte,929.807130498516
1,0,0,philadelphia,968.233827595484
0,0,1,philadelphia,894.8520634295263
1,0,0,fort worth,879.7802621821623
0,1,0,san antonio,871.4288140159135
0,0,1,phoenix,966.468888655951
1,0,0,san antonio,980.4645436268836
1,0,0,los angeles,886.295361232894
1,0,0,indianapolis,851.497650408442
1,0,0,FORT WORTH,801.5523843270907
1,0,0,charlotte,953.872548608387
1,0,0,washington,853.6581088026068
1,0,0,los angeles,872.1426182190277
0,1,0,phoenix,827.9103428288632
1,0,0,,813.1150904910581
0,0,1,san antonio,798.9043702138802
1,0,0,austin,964.2271793789372
1,0,0,austin,966.1036653139864
0,0,1,indianapolis,838.1527934747901
1,0,0,charlotte,958.0552764891172
1,0,0,fort worth,865.5827118916249
0,0,1,phoenix,971.52547745324
1,0,0,washington,866.3549588101752
1,0,0,charlotte,939.3965426429614
1,0,0,charlotte,911.4526047971108
0,0,1,charlotte,960.8739931809216
1,0,0,columbus,794.8328798307658
1,0,0,philadelphia,931.079069015595
1,0,0,los angeles,923.9289666468238
1,0,0,columbus,784.6723411574599
0,1,0,charlotte,840.2822606059644
0,0,1,washington,825.4583753147866
1,0,0,fort worth,845.8331172899706
1,0,0,san francisco,849.8655536235879
0,0,1,jacksonville,814.327783755971
0,1,0,dallas,818.8492163327014
1,0,0,seattle,989.5688695389622
0,0,1,columbus,836.9744340796799
1,0,0,washington,769.5857510075399
0,0,1,houston,829.4051138555297
0,1,0,san diego,800.1808242722167
0,1,0,san diego,765.2288573880774
0,1,0,charlotte,830.9863474287417
1,0,0,SAN JOSE,930.110507608906
0,1,0,indianapolis,693.4576198611077
0,0,1,new york,827.8465611446817
1,0,0,seattle,989.4073399654912
0,0,1,san jose,863.0404454498581
0,1,0,houston,840.8673512578752
1,0,0,new york,891.4058338738071
0,1,0,houston,
1,0,0,houston,834.9020042466929
1,0,0,houston,810.6927916267306
1,0,0,indianapolis,878.5926300917257
1,0,0,dallas,904.0989523597904
0,1,0,denver,637.7428542845722
1,0,0,fort worth,992.1519169583823
0,1,0,houston,660.4506817125273
0,1,0,phoenix,832.8835598647607
0,1,0,fort worth,637.0856070336786
0,0,1,charlotte,907.6045375817222
0,0,1,phoenix,885.9268062071244
0,1,0,san diego,794.4153316100326
0,0,1,charlotte,936.2166835946877
0,1,0,new york,768.8094138653136
0,1,0,philadelphia,899.9209399748135
0,0,1,austin,850.1334626892913
1,0,0,charlotte,974.8691638417027
1,0,0,phoenix,927.4159524922176
1,0,0,charlotte,952.4830276733386
0,1,0,san antonio,829.5174324590258
1,0,0,denver,833.7847134294555
1,0,0,new york,875.741713296141
1,0,0,dallas,820.2877294678308
0,1,0,seattle,852.7756115172956
0,0,1,fort worth,851.422201649731
0,1,0,san francisco,803.9991778407374
0,1,0,chicago,759.866999058693
1,0,0,san jose,962.78141975769
1,0,0,dallas,931.7011686257142
1,0,0,fort worth,897.8802784318922
1,0,0,charlotte,1025.5422164959718
0,1,0,chicago,754.9054463542263
0,1,0,san francisco,823.1699639728978
0,1,0,indianapolis,823.4336991077672
1,0,0,columbus,833.6927098353218
0,1,0,san antonio,766.5478569596715
0,1,0,washington,782.7602247365191
1,0,0,,909.2529053359824
1,0,0,san diego,829.2087500149488
0,0,1,houston,859.7322865004274
0,0,1,washington,886.4449262832837
0,0,1,san francisco,789.9990222893409
0,1,0,phoenix,787.4006619459865
0,1,0,fort worth,732.3405149181714
0,1,0,philadelphia,935.6404176059784
1,0,0,phoenix,938.4630773710928
1,0,0,indianapolis,868.7347508857406
1,0,0,san antonio,932.2460870514016
0,1,0,philadelphia,881.6923901179309
1,0,0,los angeles,977.7035572001708
0,0,1,austin,
0,0,1,san antonio,860.8896614524291
1,0,0,san diego,931.6212849798684
0,0,1,phoenix,906.5502149417156
0,1,0,seattle,
1,0,0,charlotte,897.3732241569984
1,0,0,columbus,805.3261361247426
1,0,0,jacksonville,930.312737492123
0,1,0,indianapolis,722.9798504655324
1,0,0,phoenix,982.4637451970652
1,0,0,columbus,884.3371518909103
0,1,0,philadelphia,824.2571432239178
1,0,0,san francisco,851.5050465410214
1,0,0,san antonio,922.7006580207049
1,0,0,columbus,883.8842354781148
0,0,1,seattle,872.6016118138537
0,0,1,new york,808.1247721110705
0,1,0,philadelphia,830.6646110496152
0,0,1,chicago,827.4935262497642
1,0,0,phoenix,1029.9959562223307
0,1,0,jacksonville,700.166046655019
0,0,1,austin,872.0473664013127
1,0,0,fort worth,894.5220071141711
1,0,0,charlotte,981.824281724362
1,0,0,seattle,928.2509646911756
0,0,1,indianapolis,792.5172487685106
0,1,0,indianapolis,683.404199134565
0,0,1,austin,995.5746358933328
1,0,0,washington,923.1917944955449
1,0,0,san jose,966.791092128944
0,1,0,charlotte,828.9169691514519
1,0,0,los angeles,878.4716212679331
1,0,0,indianapolis,875.4541755904879
1,0,0,washington,856.4183866657022
0,0,1,SAN JOSE,917.2750417742474
1,0,0,fort worth,945.5068602087936
1,0,0,jacksonville,940.183760664976
0,1,0,san francisco,740.4610765666681
0,0,1,san antonio,869.8459501137681
1,0,0,fort worth,838.9818245081442
1,0,0,jacksonville,908.897156287411
0,1,0,jacksonville,790.8334296745579
0,0,1,los angeles,1001.384938938337
1,0,0,phoenix,980.4630828767972
1,0,0,los angeles,896.29079969166
1,0,0,washington,961.1503028666745
1,0,0,fort worth,875.2774729426291
0,1,0,chicago,696.0637851959829
1,0,0,austin,955.7776510198992
1,0,0,charlotte,1001.6851623686028
0,1,0,new york,805.2264741449151
1,0,0,denver,
0,0,1,austin,919.6858234355576
1,0,0,dallas,882.1555485782332
1,0,0,columbus,809.8762349154904
0,1,0,dallas,854.4211128931082
0,1,0,san antonio,800.7198209900533
1,0,0,charlotte,922.023259318884
1,0,0,chicago,1003.3953944099254
1,0,0,denver,943.0042844121376
0,0,1,houston,778.6125538871325
1,0,0,san antonio,821.9664327872287
0,1,0,jacksonville,758.0764289362734
0,0,1,,926.9567798129953
1,0,0,phoenix,967.835665185268
0,1,0,san jose,800.5281826682005
1,0,0,jacksonville,933.1990771113748
1,0,0,san diego,909.5070985693476
1,0,0,denver,826.5649016103918
1,0,0,san francisco,870.3579760200122
1,0,0,new york,946.319625406844
0,0,1,chicago,849.331817417704
0,0,1,seattle,773.6971156595152
1,0,0,seattle,916.3594390058475
1,0,0,los angeles,908.380753987315
0,1,0,PHOENIX,837.9796134204628
0,0,1,new york,812.6159438270361
0,1,0,san jose,824.7473784957957
0,0,1,washington,785.8736814221137
1,0,0,san jose,982.4861724268026
1,0,0,phoenix,945.1215046498154
0,1,0,seattle,825.2840819095168
1,0,0,san francisco,859.7510183778066
0,0,1,washington,854.3747308185411
1,0,0,san diego,985.722228722808
0,0,1,indianapolis,813.6608180000339
1,0,0,jacksonville,920.0313305137458
0,0,1,jacksonville,871.9821435950784
0,1,0,new york,755.8950988195669
1,0,0,houston,879.1682483916023
0,1,0,san diego,706.5782783485672
1,0,0,new york,747.6716728914004
1,0,0,san francisco,882.5260868006192
0,1,0,seattle,829.6732904525197
1,0,0,new york,876.7473334874225
1,0,0,austin,999.2936814489468
1,0,0,los angeles,842.9132175425682
1,0,0,new york,925.1419699989696
1,0,0,jacksonville,975.4406307207112
0,1,0,charlotte,836.179474254706
1,0,0,san jose,1006.5499380752166
1,0,0,seattle,899.1409156915056
1,0,0,san francisco,921.0920272467918
1,0,0,indianapolis,945.3405783350544
1,0,0,san jose,984.3651636587792
0,1,0,chicago,810.2221060498508
1,0,0,,907.8477679410158
0,1,0,philadelphia,909.6820392976392
0,0,1,chicago,902.5003575427064
0,0,1,dallas,781.824968854339
0,0,1,austin,895.8488427175913
1,0,0,fort worth,899.3063317112119
0,1,0,seattle,820.3892063899975
0,0,1,houston,733.013612411696
1,0,0,san diego,928.245568620592
1,0,0,fort worth,848.365909738452
1,0,0,SAN JOSE,919.5672433851448
0,0,1,los angeles,920.8362434196335
1,0,0,san diego,920.273018878662
1,0,0,philadelphia,1022.1524326453052
0,1,0,charlotte,812.329348687734
1,0,0,seattle,927.4472828760544
1,0,0,indianapolis,
1,0,0,philadelphia,960.8925699822868
1,0,0,fort worth,840.1409945410924
0,0,1,columbus,764.7864129493593
1,0,0,san jose,924.5973660449362
1,0,0,austin,939.3683357682254
0,1,0,fort worth,716.2044414921671
1,0,0,jacksonville,855.6026669447483
0,1,0,dallas,785.9048458202354
1,0,0,houston,864.8894099196355
0,1,0,san antonio,870.5422510265886
0,0,1,los angeles,814.9113323060774
0,0,1,san antonio,867.1592605567258
0,1,0,dallas,757.1151613730049
1,0,0,phoenix,934.5817375181445
0,1,0,san francisco,783.1930385180171
1,0,0,seattle,888.1912267626769
0,0,1,houston,813.5198133148031
0,1,0,denver,742.4821016711563
0,1,0,washington,830.3665315025885
1,0,0,san antonio,830.7799809156049
0,1,0,san diego,872.6976812744642
1,0,0,indianapolis,845.574816702898
1,0,0,fort worth,855.5583541698672
1,0,0,austin,961.5192260818178
1,0,0,new york,916.2821021627984
1,0,0,los angeles,858.9854220515361
1,0,0,indianapolis,831.157038639025
1,0,0,phoenix,984.0279835948824
1,0,0,philadelphia,888.0910585312371
1,0,0,san antonio,914.2916684554874
0,0,1,san francisco,809.1135164755005
0,1,0,denver,708.5885412772561
0,0,1,charlotte,839.0768075867585
0,1,0,fort worth,803.6151027534518
0,0,1,phoenix,916.9412949604824
1,0,0,chicago,838.3859398625852
1,0,0,chicago,863.7721045164716
1,0,0,denver,804.355884287286
1,0,0,columbus,853.1907078279751
1,0,0,charlotte,961.0826832040972
1,0,0,indianapolis,867.1975237542906
1,0,0,houston,870.6031805987471
0,0,1,fort worth,724.707379300057
0,0,1,san diego,889.7587979612406
0,1,0,denver,672.725188940331
0,1,0,phoenix,880.5766739295791
1,0,0,,892.3344522775772
1,0,0,san francisco,953.5729923206326
1,0,0,los angeles,869.2763455314546
0,0,1,austin,951.0420005236856
1,0,0,fort worth,806.6303387520588
1,0,0,san jose,973.2943933796536
1,0,0,chicago,770.0999515223806
0,0,1,phoenix,953.153148060189
1,0,0,chicago,958.3436701669772
0,1,0,philadelphia,838.0888888763125
0,1,0,fort worth,771.1315283490658
0,0,1,san jose,940.19189623976
0,0,1,denver,731.4872501423695
1,0,0,san diego,882.5446651604877
0,1,0,seattle,757.4495090681257
0,1,0,chicago,892.3531825217649
1,0,0,indianapolis,916.290118218018
1,0,0,san diego,909.1458567541948
0,1,0,san jose,906.9520372017004
1,0,0,los angeles,913.562475885436
0,1,0,jacksonville,
0,1,0,philadelphia,820.3242919376338
0,0,1,los angeles,921.6688195939666
0,1,0,chicago,733.612980436483
1,0,0,indianapolis,828.2013987290784
0,1,0,san antonio,845.5113590888725
1,0,0,phoenix,
1,0,0,new york,882.1578368035305
1,0,0,san diego,961.980004177002
1,0,0,jacksonville,835.9472380623206
0,0,1,columbus,922.2176773337684
1,0,0,charlotte,945.967239097712
0,0,1,san jose,913.579443142357
1,0,0,san francisco,991.9913380896304
1,0,0,san francisco,863.52799799216
0,0,1,san jose,969.152125126134
0,0,1,san antonio,855.2839035901176
0,0,1,chicago,779.9082715502967
1,0,0,los angeles,883.8130403817265
1,0,0,philadelphia,1001.3140098386098
0,1,0,dallas,828.7133164878868
0,1,0,san jose,879.2802959958917
0,0,1,houston,721.1028174057407
0,1,0,chicago,803.7765824830913
1,0,0,dallas,870.8934082692034
0,0,1,indianapolis,758.8758616585606
0,0,1,columbus,847.3196810174734
0,0,1,san jose,974.6919759323558
0,1,0,fort worth,765.3359473998597
1,0,0,jacksonville,940.166634589463
0,0,1,new york,854.1198017220297
1,0,0,denver,882.7652147413338
0,1,0,denver,743.7256524473681
0,1,0,philadelphia,913.9348269413672
1,0,0,fort worth,910.708942271515
0,1,0,denver,798.6333920106887
1,0,0,fort worth,849.3106631638125
1,0,0,houston,900.2539884744303
0,1,0,los angeles,822.3157252404756
1,0,0,san francisco,850.3837269286468
1,0,0,jacksonville,874.9253857860026
1,0,0,san antonio,889.4795512885185
1,0,0,washington,769.6051560244235
1,0,0,seattle,948.170652508917
1,0,0,fort worth,1020.0593358841508
1,0,0,indianapolis,924.4173950940468
1,0,0,houston,859.1429662309612
0,1,0,columbus,754.2090634685463
0,1,0,washington,722.7458128385434
1,0,0,fort worth,872.5322689409379
0,0,1,chicago,870.4153256629984
1,0,0,seattle,864.2708773895876
1,0,0,columbus,1008.2130088775276
0,0,1,san francisco,779.8003433642383
1,0,0,chicago,883.22491024266
1,0,0,new york,884.5147174269449
1,0,0,indianapolis,864.3313210205545
1,0,0,chicago,843.5572548881456
0,0,1,columbus,834.1233196848575
1,0,0,chicago,849.511442912373
1,0,0,fort worth,929.3944701106273
1,0,0,san francisco,980.0387041704472
0,0,1,seattle,828.5728375308479
1,0,0,columbus,797.7514661712503
0,1,0,chicago,787.8823561861442
0,1,0,denver,773.0797205006859
1,0,0,san diego,925.2606154442228
1,0,0,houston,877.6476360508917
0,1,0,houston,820.0763905621935
1,0,0,denver,900.6486090167027
0,0,1,austin,938.5717659968492
0,0,1,new york,868.6957772353715
1,0,0,san diego,932.5737909498891
1,0,0,san francisco,851.7279528323857
0,1,0,new york,853.5228207562892
0,0,1,san antonio,871.1291784421599
0,0,1,washington,771.7030367389796
0,1,0,washington,712.6010592244132
1,0,0,austin,916.1100406749996
1,0,0,columbus,818.3647239735733
1,0,0,charlotte,1004.4442213335278
1,0,0,columbus,871.244418529541
1,0,0,jacksonville,932.8002372021352
0,1,0,indianapolis,822.4736809958439
1,0,0,columbus,925.5390958473064
1,0,0,san jose,999.7011703021332
1,0,0,columbus,894.3764560076611
1,0,0,seattle,888.481846834097
1,0,0,dallas,871.8176936383043
0,1,0,indianapolis,793.2181744523089
0,1,0,philadelphia,824.9342304116191
0,0,1,san diego,867.3057624356308
1,0,0,fort worth,827.8578904236181
0,1,0,seattle,856.6491039287731
0,1,0,phoenix,894.8528663456376
1,0,0,philadelphia,1079.8727222787788
1,0,0,denver,821.1149371379979
1,0,0,houston,818.4763093309016
0,1,0,san antonio,818.8750550122144
0,1,0,houston,714.7270753717511
1,0,0,austin,988.8809901759796
1,0,0,jacksonville,891.4523436613885
0,1,0,columbus,755.5734649150157
0,0,1,fort worth,869.3802282307206
1,0,0,san jose,875.5205744779306
1,0,0,seattle,925.105658841946
0,1,0,charlotte,843.443376606515
1,0,0,phoenix,999.837823696184
0,0,1,san diego,922.8127854032648
0,0,1,columbus,716.1824731473719
0,0,1,phoenix,898.418881062289
0,0,1,san diego,872.9095813993302
1,0,0,philadelphia,855.1082128400113
1,0,0,charlotte,982.3875413604736
0,1,0,houston,724.5973546272801
0,1,0,jacksonville,733.7136341884542
0,0,1,austin,879.4755457955496
0,1,0,chicago,730.8343181773421
0,1,0,jacksonville,765.4571342813844
1,0,0,phoenix,968.2561695476272
1,0,0,philadelphia,1022.0623265032216
1,0,0,denver,855.1082025088058
1,0,0,seattle,953.1379035330996
0,0,1,charlotte,868.7021258054707
0,1,0,austin,869.6444633300321
0,0,1,phoenix,1014.3305774088036
0,1,0,dallas,698.4717618412521
0,1,0,chicago,690.5621135530531
1,0,0,san diego,983.9985851666744
0,1,0,philadelphia,884.026256596764
1,0,0,houston,820.92499791701
1,0,0,jacksonville,837.5163182247251
1,0,0,jacksonville,892.2005698571218
1,0,0,charlotte,977.678954514019
0,0,1,san jose,924.926364305236
1,0,0,columbus,823.0276291237226
1,0,0,fort worth,848.1525538685669
1,0,0,dallas,849.5958526827395
0,1,0,san antonio,848.3221945698255
0,0,1,jacksonville,789.9775286452966
0,0,1,phoenix,912.8013886590196
1,0,0,seattle,1029.7113208817952
1,0,0,houston,793.5634760670546
0,1,0,los angeles,765.6368511047514
1,0,0,chicago,867.3068773450601
0,1,0,jacksonville,646.887279393859
0,0,1,chicago,750.6586271440113
1,0,0,houston,866.5346275021631
1,0,0,,964.2164939616756
1,0,0,jacksonville,946.7353578771822
1,0,0,denver,847.0937580827513
0,0,1,san jose,901.692791840194
0,1,0,new york,745.8564612419191
0,1,0,indianapolis,746.8577460945494
0,1,0,charlotte,810.4206090901594
0,1,0,dallas,770.6267048517607
1,0,0,dallas,829.4371593055384
0,1,0,dallas,717.4617289376655
0,1,0,jacksonville,762.0271281249297
0,1,0,dallas,800.5576409869311
1,0,0,san francisco,906.1127753778956
1,0,0,los angeles,936.3803263277124
1,0,0,austin,915.8381932165116
1,0,0,austin,961.3401933809124
0,1,0,san diego,905.089605076928
0,1,0,philadelphia,942.8757365953728
1,0,0,washington,805.2681557072259
1,0,0,san antonio,865.5798036914249
0,0,1,chicago,906.8735194640558
0,0,1,san diego,892.5775213126286
1,0,0,seattle,888.463495679799
1,0,0,indianapolis,848.8794165221967
1,0,0,austin,973.3729889302874
1,0,0,los angeles,914.999675256334
0,1,0,denver,732.3419435467405
0,1,0,san antonio,807.8399746125971
0,0,1,seattle,819.5889581643459
1,0,0,san diego,928.4370254837642
1,0,0,columbus,843.1216214518827
0,0,1,san antonio,802.6126713192411
0,0,1,houston,874.768788185514
0,0,1,indianapolis,810.5212200616818
0,1,0,phoenix,943.8527329861992
1,0,0,jacksonville,797.3858639408311
0,1,0,dallas,705.5263482098258
0,1,0,washington,792.3397387128068
0,0,1,fort worth,811.5633703206571
0,1,0,seattle,740.1154968472896
0,0,1,washington,875.8247678645157
0,1,0,dallas,734.5053335384564
0,1,0,houston,810.927535155604
1,0,0,san diego,916.4782585211286
1,0,0,new york,827.5034717202055
1,0,0,,830.5630740665431
1,0,0,dallas,946.6076513955376
0,0,1,washington,804.1126482477471
1,0,0,fort worth,913.6170435669828
1,0,0,los angeles,973.0220042399162
0,0,1,fort worth,810.9788375072006
0,1,0,dallas,766.8403523536898
1,0,0,washington,848.7515931209958
1,0,0,philadelphia,990.604881216093
0,1,0,new york,856.2965012000033
1,0,0,phoenix,897.6481800346837
0,1,0,chicago,782.957617982704
0,0,1,houston,809.7939713429136
0,0,1,new york,740.790644515152
0,0,1,columbus,785.6267134009894
1,0,0,dallas,843.8729446656183
0,0,1,houston,839.201476640012
0,1,0,seattle,844.947545560041
1,0,0,columbus,786.2310800040888
0,0,1,houston,832.9601041477583
1,0,0,san jose,993.4963992410188
1,0,0,chicago,900.9193338235287
1,0,0,san antonio,923.6372982148828
0,1,0,san jose,915.52199225647
1,0,0,fort worth,923.5760347726358
1,0,0,houston,769.3067168053128
0,1,0,seattle,795.5637848363874
1,0,0,austin,949.2755627033392
1,0,0,houston,822.3626448462313
1,0,0,columbus,857.2745976322863
1,0,0,seattle,907.33918131687
1,0,0,san diego,855.1695620895814
0,1,0,san jose,901.53110300424
1,0,0,phoenix,940.543896458058
1,0,0,san antonio,959.7323339794576
0,1,0,jacksonville,763.0034414982424
0,1,0,chicago,738.2943194509414
0,1,0,houston,703.7268326913827
1,0,0,san jose,937.2822695357248
0,1,0,houston,710.9285062275848
1,0,0,san francisco,920.7373594547328
1,0,0,san jose,1020.355365984244
0,0,1,charlotte,940.3934044841758
0,0,1,san francisco,845.1288817516377
1,0,0,denver,883.3443722055514
0,0,1,washington,817.1790188295525
1,0,0,denver,860.428667247924
0,0,1,seattle,832.6680530867112
0,1,0,jacksonville,835.8295631559773
0,1,0,charlotte,742.703421632664
1,0,0,new york,774.3575983401088
0,1,0,charlotte,922.3612217877256
1,0,0,los angeles,893.1736432972648
1,0,0,san francisco,944.861692259884
1,0,0,san antonio,885.5960677223927
1,0,0,new york,964.7122066441524
0,0,1,phoenix,902.1740672320192
1,0,0,san jose,990.4695773530046
1,0,0,houston,828.642687605886
0,0,1,columbus,785.1434156422135
1,0,0,fort worth,777.9535709964795
0,0,1,new york,870.285202813168
1,0,0,charlotte,990.770878771712
0,1,0,dallas,782.6846289972259
1,0,0,charlotte,914.0692083109336
0,1,0,denver,829.7733000042242
1,0,0,san francisco,904.2936296770624
1,0,0,columbus,915.1444415067912
0,1,0,washington,768.850641489758
0,1,0,san jose,813.5289226400861
0,1,0,jacksonville,843.6218180592562
0,0,1,new york,853.5384222260943
1,0,0,indianapolis,854.9295013038223
1,0,0,dallas,899.683526618906
0,0,1,denver,849.8771771126079
1,0,0,seattle,931.0103028489784
0,1,0,san antonio,730.4336890795408
0,0,1,dallas,753.4899107609234
1,0,0,jacksonville,930.6424564836004
1,0,0,san antonio,881.1939943230987
1,0,0,columbus,827.5693700779411
1,0,0,san francisco,917.6052114873024
1,0,0,san francisco,845.0528046429528
1,0,0,philadelphia,949.0429393585454
1,0,0,columbus,922.6134924759348
0,0,1,los angeles,777.2929090717587
0,0,1,san diego,801.5868120152172
0,0,1,fort worth,734.4501783975604
0,1,0,philadelphia,829.9417584657699
0,1,0,phoenix,863.1357619529856
1,0,0,phoenix,928.0606034372548
0,1,0,new york,856.167453216288
0,0,1,dallas,850.7654876024259
0,1,0,philadelphia,872.0590974053913
0,0,1,,882.3704475088844
0,1,0,san antonio,749.4596496077435
0,1,0,dallas,821.328576189125
0,1,0,phoenix,847.1870681687493
1,0,0,columbus,857.2338678016326
1,0,0,phoenix,989.5535627083416
0,0,1,san diego,849.3745709564815
1,0,0,san antonio,925.0951768343792
1,0,0,fort worth,860.0044571514464
1,0,0,fort worth,880.322588671459
1,0,0,san diego,894.6459785231083
0,0,1,austin,958.3381179959082
1,0,0,seattle,795.7910548452326
1,0,0,denver,891.0446277577212
1,0,0,philadelphia,878.438012876164
0,0,1,los angeles,815.3275904005479
0,1,0,fort worth,791.1179527645476
0,1,0,austin,761.3165214482353
0,1,0,new york,789.324037235786
0,0,1,los angeles,784.432707556608
0,1,0,indianapolis,715.5465076148546
0,0,1,san diego,819.2463088496
1,0,0,los angeles,835.8333448860667
1,0,0,philadelphia,886.5194798712422
1,0,0,phoenix,1062.5593730233072
0,0,1,charlotte,911.8764259748248
0,1,0,san diego,758.128877663548
0,1,0,denver,730.8938031778649
0,0,1,charlotte,922.8330514195718
0,1,0,fort worth,746.0652598765574
1,0,0,washington,805.6579112866506
1,0,0,san antonio,871.0384159709714
0,1,0,charlotte,930.2858204794574
0,1,0,charlotte,800.8643521651136
0,1,0,jacksonville,694.1514557214683
0,1,0,columbus,760.6022593324632
1,0,0,seattle,801.414180993025
0,0,1,seattle,802.51132978281
0,1,0,charlotte,808.4031400793449
0,0,1,washington,756.8405679267179
0,1,0,charlotte,874.4764892185901
1,0,0,fort worth,877.8528484821934
0,1,0,dallas,737.7049178970564
0,1,0,dallas,773.2808925347249
1,0,0,fort worth,822.2139682623156
1,0,0,houston,871.0419318751549
1,0,0,dallas,804.1168154998186
0,1,0,san francisco,807.262032355936
0,1,0,columbus,792.0540298087676
1,0,0,denver,975.7989584926436
1,0,0,jacksonville,806.2778453371316
1,0,0,philadelphia,1105.7880224456333
1,0,0,chicago,909.8342305294328
1,0,0,washington,960.3657353070334
1,0,0,charlotte,1016.2632569626128
0,0,1,washington,771.8229895485836
0,1,0,indianapolis,796.8920003244505
0,1,0,charlotte,837.7173630272506
1,0,0,philadelphia,968.5927662154028
1,0,0,san diego,861.2657453022717
1,0,0,denver,825.0651169431186
1,0,0,los angeles,947.84882691528
1,0,0,columbus,901.8978253424478
1,0,0,jacksonville,945.211511696361
0,0,1,indianapolis,744.1093998757683
0,0,1,san francisco,755.4779555285322
1,0,0,seattle,953.0857856084556
0,0,1,charlotte,972.3836434843976
1,0,0,fort worth,875.5768722645855
0,0,1,indianapolis,834.9612824375512
1,0,0,san diego,963.2519072565432
1,0,0,new york,890.0762046294074
0,1,0,chicago,798.8333624051203
0,1,0,charlotte,911.7411360124051
1,0,0,los angeles,898.3242751824272
1,0,0,san francisco,881.7202554964774
0,1,0,new york,800.1026517879769
0,1,0,dallas,891.2307015378916
1,0,0,charlotte,928.6158178874282
0,1,0,houston,729.4629920623073
1,0,0,jacksonville,806.1794646807723
1,0,0,new york,
1,0,0,new york,854.5033104127916
1,0,0,san antonio,845.983382760772
0,0,1,,844.8204757383223
0,1,0,san francisco,873.7315782525136
0,0,1,fort worth,797.398700936786
0,0,1,charlotte,907.9742983028812
0,1,0,san antonio,888.7853464118147
0,1,0,charlotte,870.7495897718962
0,0,1,fort worth,754.6179848297628
1,0,0,columbus,914.4499594681286
0,1,0,indianapolis,820.2296647361579
0,1,0,jacksonville,783.9812408117843
1,0,0,washington,875.5246509857684
0,0,1,fort worth,749.4406083241573
0,1,0,washington,725.4706336581542
1,0,0,san francisco,882.3480196876436
0,0,1,houston,804.8465302602692
0,0,1,los angeles,822.0126135369537
0,0,1,seattle,829.461036764579
1,0,0,los angeles,896.8091453408298
0,1,0,san francisco,749.098719683752
0,1,0,denver,745.5599551271292
1,0,0,san francisco,956.7969983105334
0,0,1,washington,789.1988801750406
1,0,0,san jose,922.9534527575316
1,0,0,washington,973.2562230638516
0,0,1,austin,923.2801245859624
1,0,0,san jose,
1,0,0,phoenix,991.1750268298596
0,1,0,dallas,790.8053622535359
1,0,0,washington,840.4906832425953
1,0,0,denver,856.5524091845929
0,1,0,fort worth,750.4280329526479
0,0,1,seattle,897.5041581996844
0,1,0,indianapolis,798.0671212827377
1,0,0,philadelphia,865.8527719153424
0,0,1,san jose,1013.1454483099482
1,0,0,los angeles,888.5841565129924
1,0,0,philadelphia,1059.1181593025913
1,0,0,fort worth,900.8025567631532
1,0,0,seattle,910.4114967538716
1,0,0,san antonio,911.2918703199908
1,0,0,los angeles,1040.938862390552
1,0,0,columbus,866.4175223796587
0,1,0,phoenix,825.4334448267675
0,0,1,seattle,818.9345486441326
1,0,0,austin,962.052958398091
1,0,0,san jose,967.965687661276
0,0,1,austin,11087.574658611262
1,0,0,los angeles,940.912451710598
0,0,1,san francisco,886.9745343227004
